Postcode,Positional_quality_indicator,Eastings,Northings,Country_code,NHS_regional_HA_code,NHS_HA_code,Admin_county_code,Admin_district_code,Admin_ward_code,Latitude,Longitude
OX1 2LG,10,451079,206563,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755436,-1.2614006
OX1 2LH,10,451021,206699,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.756664,-1.2622209
OX1 2LL,10,451004,206621,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755964,-1.2624786
OX1 2LN,10,451190,206514,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755011,-1.259698
OX1 2LP,10,451098,206501,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754877,-1.2611345
OX1 2LQ,10,451066,206616,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755967,-1.2616093
OX1 2LW,10,451121,206504,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754901,-1.2608009
OX1 2NA,10,451076,206494,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754816,-1.2614542
OX1 2NE,10,451100,206739,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.757016,-1.2610706
OX1 2NF,10,451074,206727,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.756911,-1.261449
OX1 2NP,10,451042,206523,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755079,-1.2619425
OX1 2NR,10,451027,206523,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755081,-1.2621598
OX1 2NY,10,451049,206524,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755088,-1.2618409
OX1 2NZ,10,451055,206524,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755087,-1.261754
OX1 2PG,10,451094,206531,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755147,-1.261188
OX1 2PH,10,451143,206574,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755529,-1.2604719
OX1 2RA,10,450570,206473,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754673,-1.2687871
OX1 2RB,10,450578,206514,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755041,-1.2686653
OX1 2RD,10,450565,206537,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755248,-1.2688503
OX1 2RE,10,450508,206533,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755173,-1.2696918
OX1 2RF,10,450505,206468,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754634,-1.2697294
OX1 2RG,10,450465,206533,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755186,-1.270329
OX1 2RL,10,450958,206368,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753694,-1.263182
OX1 2RP,10,451195,206184,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752018,-1.2597759
OX1 2RQ,10,450465,206645,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.756228,-1.2702832
OX1 2RR,10,451193,206323,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753268,-1.2597845
OX1 2TA,10,450804,206419,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755042,-1.2675352
OX1 2XN,10,450673,205980,E92000001,E19000002,E18000009,E10000025,E07000178,E05013111,51.750231,-1.2673668
OX1 2YX,10,450673,205980,E92000001,E19000002,E18000009,E10000025,E07000178,E05013111,51.750231,-1.2673668
OX1 3AA,10,451237,206416,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754327,-1.2595643
OX1 3AD,10,451230,206451,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754327,-1.2595643
OX1 3AE,10,451213,206480,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754695,-1.2594424
OX1 3AF,10,451281,206402,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.75397,-1.2584981
OX1 3AG,10,451297,206404,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753986,-1.2582661
OX1 3AJ,10,451329,206405,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753992,-1.2578024
OX1 3AN,10,451555,206901,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.758486,-1.2545847
OX1 3AQ,10,451245,207107,E92000001,E19000002,E18000009,E10000025,E07000178,E05013118,51.760311,-1.2589159
OX1 3AS,10,451371,206413,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754034,-1.2572367
OX1 3AY,10,451346,206396,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.75391,-1.2575575
OX1 3AZ,10,451519,206448,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.75422,-1.2554662
OX1 3BB,10,451474,206476,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754617,-1.2556915
OX1 3BD,10,451580,206511,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.754922,-1.2541508
OX1 3BG,10,451526,206533,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753965,-1.2549054
OX1 3BH,10,451440,206510,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754926,-1.256179
OX1 3BJ,10,451353,206550,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755401,-1.2588079
OX1 3BL,10,451636,206476,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.754603,-1.2533448
OX1 3BN,10,451762,206445,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.754312,-1.2515242
OX1 3BQ,10,451485,206480,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754652,-1.2555316
OX1 3BS,10,451433,206426,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754172,-1.2562928
OX1 3BT,10,451485,206480,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754652,-1.2555316
OX1 3BU,10,451485,206480,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754652,-1.2555316
OX1 3BW,10,451612,206424,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.754137,-1.2537002
OX1 3BZ,50,451474,206476,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.754617,-1.2556915
OX1 3DA,10,451355,206389,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753837,-1.2574717
OX1 3DD,10,451624,207085,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.760079,-1.2534284
OX1 3DE,10,451319,206357,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753509,-1.2580856
OX1 3DH,10,451402,206412,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753932,-1.2567893
OX1 3DN,10,451441,206282,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752876,-1.2561982
OX1 3DP,10,451434,206381,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753767,-1.256285
OX1 3DQ,10,451441,206282,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752876,-1.2561982
OX1 3DR,10,451485,206316,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753082,-1.2559485
OX1 3DS,10,451428,206320,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753219,-1.2563809
OX1 3DU,10,451382,206265,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752764,-1.2569099
OX1 3DW,10,451356,206352,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753588,-1.2564762
OX1 3DX,10,451403,206262,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752764,-1.2569099
OX1 3DY,10,451409,206259,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752617,-1.2564922
OX1 3DZ,10,451421,206267,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752617,-1.2564922
OX1 3EF,10,451361,206276,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753254,-1.2576407
OX1 3EQ,10,451426,206317,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753184,-1.2564684
OX1 3EU,10,451350,206242,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752551,-1.257319
OX1 3EX,10,451325,206239,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752347,-1.257728
OX1 3EY,10,451294,206349,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753492,-1.2583176
OX1 3EZ,10,451247,206374,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753721,-1.2589948
OX1 3HA,10,451267,206321,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753378,-1.2587831
OX1 3HB,10,451290,206233,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.75245,-1.2583927
OX1 3HE,10,451323,206330,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753319,-1.2579004
OX1 3HJ,10,451280,206275,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752954,-1.2585293
OX1 3HL,10,451334,206251,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752553,-1.2577246
OX1 3HS,10,450673,205980,E92000001,E19000002,E18000009,E10000025,E07000178,E05013111,51.750231,-1.2673668
OX1 3HY,10,451314,206194,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752097,-1.2580508
OX1 3HZ,10,451264,206289,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752948,-1.258935
OX1 3JA,10,451868,207007,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759355,-1.249905
OX1 3JB,10,451207,206276,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753021,-1.259209
OX1 3JD,10,451271,206205,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.75228,-1.2586562
OX1 3JE,10,451280,206275,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752464,-1.2592326
OX1 3JP,10,451274,206684,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.75641,-1.2590667
OX1 3JS,10,451214,206800,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.757734,-1.2594797
OX1 3LB,10,451199,206950,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.758904,-1.2596054
OX1 3LD,10,451104,206905,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.758508,-1.2609883
OX1 3LE,10,451192,206967,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.759057,-1.2597043
OX1 3LJ,10,451109,206900,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.758463,-1.2609166
OX1 3LN,10,451119,206853,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.758039,-1.2607786
OX1 3LU,10,451155,206722,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.756858,-1.2602763
OX1 3LW,10,451139,206801,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.75757,-1.2604965
OX1 3LY,10,451177,206638,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.756101,-1.25997
OX1 3LZ,10,451138,206699,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.756653,-1.260526
OX1 3NA,10,451193,206587,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.755641,-1.2597457
OX1 3NP,10,451232,207027,E92000001,E19000002,E18000009,E10000025,E07000178,E05013118,51.759593,-1.259116
OX1 3PA,10,451487,206709,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756837,-1.2555101
OX1 3PB,10,451391,206981,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759165,-1.2568193
OX1 3PD,10,451519,206565,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.756837,-1.2555101
OX1 3PG,10,451295,206940,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.758805,-1.2582161
OX1 3PH,10,451214,207119,E92000001,E19000002,E18000009,E10000025,E07000178,E05013118,51.760422,-1.2593633
OX1 3PJ,10,451178,207102,E92000001,E19000002,E18000009,E10000025,E07000178,E05013118,51.760272,-1.2598873
OX1 3PL,10,451722,207075,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759934,-1.2518949
OX1 3PN,10,451548,206629,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755995,-1.2545968
OX1 3PP,10,451419,206966,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759028,-1.2564159
OX1 3PR,10,451419,206966,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757878,-1.2566521
OX1 3PT,10,451523,207051,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757807,-1.2538715
OX1 3PU,10,451425,207074,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759998,-1.256313
OX1 3PW,10,451419,206966,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759028,-1.2564159
OX1 3PX,10,451351,206815,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757589,-1.2577435
OX1 3QA,10,451291,206814,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757673,-1.2582926
OX1 3QD,10,451274,207061,E92000001,E19000002,E18000009,E10000025,E07000178,E05013118,51.759895,-1.258517
OX1 3QF,10,451289,206854,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.758033,-1.2583157
OX1 3QG,10,451273,207061,E92000001,E19000002,E18000009,E10000025,E07000178,E05013118,51.759895,-1.258517
OX1 3QP,10,451450,206835,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759028,-1.2564159
OX1 3QR,10,451527,206884,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.758281,-1.2548634
OX1 3QS,10,451398,206814,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757663,-1.2567425
OX1 3QT,10,451767,206883,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.75825,-1.2513867
OX1 3QU,10,451820,206941,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759225,-1.2549203
OX1 3QX,10,451820,206941,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.758882,-1.2547521
OX1 3QY,10,451590,206962,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.758976,-1.2539392
OX1 3QZ,10,451640,206976,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759097,-1.2532127
OX1 3RB,10,451820,206941,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759076,-1.2527349
OX1 3RE,10,451743,207035,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759744,-1.2516373
OX1 3RF,10,451825,207020,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759476,-1.250526
OX1 3RG,10,451519,206809,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757607,-1.2549904
OX1 3RH,10,451205,207041,E92000001,E19000002,E18000009,E10000025,E07000178,E05013118,51.759722,-1.2595051
OX1 3RJ,10,451688,207062,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759744,-1.2516373
OX1 3RQ,10,451616,207068,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.759927,-1.2535468
OX1 3SA,10,451823,206523,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755008,-1.250629
OX1 3SB,10,451692,206537,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755128,-1.2526118
OX1 3SD,10,451670,206519,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.754986,-1.2528459
OX1 3SE,10,451889,206491,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.754714,-1.2496777
OX1 3SH,10,451875,206541,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.754951,-1.2501518
OX1 3SP,10,451569,206534,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.75513,-1.2543068
OX1 3SU,10,451658,206494,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.754834,-1.2529643
OX1 3SX,10,451955,206330,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.753261,-1.2487456
OX1 3SY,10,451769,206921,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.758609,-1.2513518
OX1 3SZ,10,451758,206680,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756425,-1.2515182
OX1 3TA,10,451716,206874,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.758173,-1.2521268
OX1 3TB,10,451773,206604,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755741,-1.2513412
OX1 3TD,10,451734,206590,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755618,-1.2519083
OX1 3TE,10,451721,206715,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756743,-1.252078
OX1 3TF,10,451671,206826,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757746,-1.2527859
OX1 3TG,10,451578,206848,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757952,-1.2541299
OX1 3TH,10,451767,206883,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.75825,-1.2513867
OX1 3TJ,10,451990,206816,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757539,-1.2485877
OX1 3TL,10,451833,206608,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755771,-1.2504715
OX1 3TN,10,451954,206617,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755688,-1.2487923
OX1 3TP,10,452188,206504,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756167,-1.2476688
OX1 3TS,10,451909,206548,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755198,-1.2493944
OX1 3TU,10,451999,206597,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755657,-1.2480829
OX1 3TX,10,451941,206526,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.755024,-1.2489192
OX1 3TZ,10,451693,206637,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756432,-1.2525902
OX1 3UA,10,451633,206706,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756671,-1.2533542
OX1 3UB,10,451596,206832,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757952,-1.2541299
OX1 3UH,10,452030,206696,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756544,-1.2476045
OX1 3UJ,10,452267,206611,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757264,-1.2448688
OX1 3UL,10,451991,206775,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757258,-1.2481577
OX1 3UN,10,452138,206685,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756435,-1.2460417
OX1 3UP,10,452113,206664,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756249,-1.246407
OX1 3UQ,10,452131,206737,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756877,-1.2461937
OX1 3UR,10,451991,206775,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.757258,-1.2481577
OX1 3UW,10,452119,206647,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.756095,-1.2463226
OX1 3ZX,10,450673,205980,E92000001,E19000002,E18000009,E10000025,E07000178,E05013111,51.750231,-1.2673668
OX1 4AB,10,451362,206204,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752182,-1.257354
OX1 4AG,10,451433,206219,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752311,-1.2563233
OX1 4AH,10,451515,206237,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752465,-1.2551329
OX1 4AJ,10,451565,206323,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.753234,-1.2543959
OX1 4AL,10,451637,206381,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.752775,-1.2530128
OX1 4AN,10,451733,206287,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.752867,-1.2518668
OX1 4AP,10,451865,206267,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.752702,-1.2500587
OX1 4AQ,10,451450,206224,E92000001,E19000002,E18000009,E10000025,E07000178,E05013098,51.752363,-1.2560762
OX1 4AR,10,451865,206321,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.753188,-1.2500506
OX1 4AS,10,451927,206247,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.752544,-1.24925
OX1 4AU,10,452114,206172,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.751825,-1.2464661
OX1 4AW,10,451788,206334,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.753312,-1.2511641
OX1 4AY,10,452086,206106,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.751235,-1.2468815
OX1 4AZ,10,452086,206106,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.751235,-1.2468815
OX1 4BA,10,451955,206212,E92000001,E19000002,E18000009,E10000025,E07000178,E05013106,51.7522,-1.2487632
